"Pt_dBm,Bandwidth_MHz,Distance_km,PathLoss_dB,Noise_dBm,BER,Throughput_bps,QoS"
"19.126176769114267,10.416868240337283,1.0456153213752462,98.97127791669195,-94.13470628602221,1.8153543226645558e-25,5208434.120168642,1"
"18.720180857927833,11.464017366657997,1.5445036301959396,95.54009854394147,-92.58302664202557,5.826167997318797e-35,5732008.683328998,1"
"22.764129607419967,10.453628521336416,2.7240129445371766,96.90679862182496,-87.63445357997809,1.62939143655039e-21,5226814.260668208,1"
"18.408035402530178,5.512063491903291,1.0732194316844017,96.19458100657708,-86.62000777624257,1.6037159121467408e-08,2755987.5473859524,1"
"24.307573256035646,12.455030853527727,1.8722941998314897,98.31195456323798,-86.38279154018079,4.5227014055091196e-17,6227515.426763863,1"
"23.58412751843012,10.053320333358803,1.2351341409464556,98.35860811185881,-92.29851726290056,2.0246328913332796e-51,5026660.166679402,1"
"19.289940273750183,11.477090747902299,1.8336813185207355,95.89792999845125,-88.39027067054658,4.080774050133975e-15,5738545.3739275765,1"
"22.508710677914973,10.026398049755354,2.6777031685287547,96.32507649329773,-92.6964594008507,1.7332145601640493e-69,5013199.024877677,1"
"22.545428740846823,9.918113223224559,2.2461420668050383,99.2187592049783,-88.7723788603176,4.024340740532542e-16,4959056.611610076,1"
"16.031238688359327,6.717891094777668,2.4735126906628464,99.29866483964969,-86.12789006958303,0.0027174951465342083,221005.62175966418,0"
"24.025529066795666,7.787137151411489,1.698208230899162,96.64249783895181,-94.59106317397918,2.2757431235134634e-139,3893568.5757057443,1"
"20.052523724478572,6.588526919439558,2.8887953900202827,90.07754278173164,-85.14774332274594,1.9320841059659437e-30,3294263.459719779,1"
"23.26457466107742,6.956662956253425,2.418524187559,91.04411214753941,-86.72912122541555,1.4218874680504014e-70,3478331.478126712,1"
"18.200496010306118,14.729773804203049,1.8435976385690618,98.57942531774417,-87.38337883706302,3.7367616082969477e-06,7337417.379645539,1"
"23.955232284962005,6.5311344577219845,1.8529296004541098,90.84714116370802,-88.0863710628821,7.637002443461232e-117,3265567.2288609925,1"
"18.892016787341632,7.692704243052076,2.8373683558865954,92.13519180855066,-87.29726111086121,3.1741208853083155e-24,3846352.1215260383,1"
"15.108376514802984,10.90589657738585,2.152809386870784,92.30546680221651,-85.05404643959454,3.871893440620519e-07,5450837.373501634,1"
"24.05381976419264,11.101785762366418,2.4127584198060834,96.00234769779905,-87.29808702887459,5.752819930637393e-32,5550892.881183209,1"
"15.912866767861335,6.53974129743829,1.8340704490263415,95.76632797883764,-91.48399215331673,1.1686598507198312e-14,3269870.648681027,1"
"18.19313637590415,12.937174257852124,1.4473855295294282,92.894175234204,-88.86078147066496,8.961930323667979e-25,6468587.128926062,1"
"24.50061967050805,12.85202867912825,2.4471185839888374,92.07611365568442,-91.63076983840165,1.325338179066135e-223,6426014.339564125,1"
"24.506071469375563,7.373177042038911,2.215647544282776,97.64532029857476,-85.29934556743329,2.52555658803301e-16,3686588.521018637,1"
"20.73437888123286,7.886663026754604,2.002685760849559,99.35456155605976,-85.998602671743,1.4567629270456217e-06,3937591.1921970393,1"
"21.31837212169799,14.37987865459497,2.2480418799889277,90.52805679916439,-89.32379772537172,1.323481090578272e-91,7189939.327297485,1"
"19.484455219783197,13.25671445979478,1.4165711721284673,91.33180462704863,-87.18726245506551,6.705069466247733e-32,6628357.22989739,1"
"17.932107716980646,11.977970330625238,2.5878774130639126,96.42163988705707,-85.90313057028236,1.3278036680226532e-06,5981038.240711837,1"
"18.28664545369916,5.822332215106005,2.896325610040612,98.04441451671426,-92.56399736343441,1.201378971194328e-18,2911166.1075530024,1"
"21.725184560770384,9.182640809025758,2.7822062883354057,97.911886687764,-89.20518143071196,1.7344811553560266e-19,4591320.4045128785,1"
"22.523745294376802,10.59301872076827,1.6428714906140343,97.1968315308269,-90.18283680747452,4.299534775346187e-33,5296509.3603841355,1"
"22.915790437258487,6.874112879837769,1.8120115465641518,98.87427954498092,-87.28408645157059,8.704248562337555e-14,3437056.439619718,1"
"22.89618142794554,9.482265821082246,2.616804599595122,92.17348879570812,-91.20917478666172,4.8230865540342116e-138,4741132.910541123,1"
"15.912061030486903,11.0102587748869,2.1902342616492074,91.07290946491948,-87.91020360291809,1.9864986670820915e-18,5505129.38744345,1"
"19.944203047025816,8.273766801153993,2.0958288873532984,96.15362970091368,-90.97006910988262,3.6641002058454075e-28,4136883.4005769966,1"
"15.575587600166443,12.809448189504872,2.8532839350668904,98.22275891523432,-93.88925135355495,1.4731757413216037e-13,6404724.093808849,1"
"20.495288823237356,13.404495816388055,2.0720499219541013,95.82043578480574,-93.92878568391683,2.464693054960281e-65,6702247.908194028,1"
"19.41530501373377,8.236094694340707,2.0298773591746198,99.62997487458907,-93.80943675446812,5.511355003521556e-22,4118047.3471703534,1"
"23.877041827583,13.386571544924571,1.0840371825327193,97.9556446139179,-94.67480124067838,4.256271460174216e-102,6693285.772462286,1"
"18.509150125520787,6.03576566103015,1.1388339171802753,97.0079180090926,-89.67026828403228,2.2805438707827105e-13,3017882.8298268775,1"
"16.170670164276057,13.377290986226564,1.0148406157613004,90.60257290871733,-88.28097318016265,3.390818464342434e-23,6688645.493113282,1"
"16.42991682052836,6.527504316676166,2.8264884515672675,91.07742238731682,-93.7327159817431,9.610532643079488e-73,3263752.158338083,1"
"22.61510631717472,5.82927152509726,1.8167733200354013,97.84837632591194,-88.88141999778388,3.110599010028258e-22,2914635.76254863,1"
"21.18218063316261,11.417754044410113,1.937122752266825,91.9823792557703,-89.02259921742088,5.049790095343159e-60,5708877.022205057,1"
"16.011226761227903,9.719373657552943,2.690773895184924,90.28835176078991,-93.52905948603137,1.6626044363684338e-75,4859686.828776471,1"
"15.841068061149974,14.078906004128328,2.218492620751556,99.10760685746965,-90.95917400038736,6.200929714673013e-07,7035089.2384913955,1"
"22.0096913145912,8.631891960908492,2.2190031927811624,98.90805373701234,-87.44864290229016,8.017932401617483e-12,4315945.945849338,1"
"15.727630063641936,7.871522634376287,1.593068858709625,92.18483827231492,-94.83243974447988,4.262025308513576e-62,3935761.3171881437,1"
"23.218600592903563,10.007349061441984,2.6678167478490384,97.80206258072954,-93.53052116101611,1.5581990061787115e-70,5003674.530720992,1"
"22.062422271564962,9.559461857686614,1.3316599520789876,90.47979661211654,-85.04171625675255,3.4753909430984434e-42,4779730.928843307,1"
"15.813487806418998,8.444280462171882,1.1062991843458958,92.85058003823264,-87.66455102850941,5.291541513935948e-12,4222140.208744296,1"
"15.84837714085192,11.937412986983286,1.3832067150370646,96.23666908256625,-90.35869720780744,1.4592908823575635e-10,5968705.622484058,1"
"24.866395785011754,12.595618339139083,1.5354744375491294,97.63178996158385,-88.70198587908375,2.644689211767895e-36,6297809.169569542,1"
"18.7427079575612,13.529839690301365,1.5646221157084135,90.10399188788189,-86.53779029401525,8.536976085608897e-31,6764919.845150683,1"
"18.706421470668907,14.728566047103428,2.341027197237535,93.26208613273744,-86.57695414446363,7.217574186853098e-16,7364283.023545991,1"
"23.127995672575025,7.666561921325044,1.435649174657287,92.14345560063674,-91.75298564538792,1.047166435748471e-165,3833280.9606625224,1"
"24.472485773838585,12.160934824899616,2.353316608989969,99.98780405748724,-90.08708577454776,4.7810266773078364e-27,6080467.412449808,1"
"24.860010638228708,8.942582354957452,1.1822643464675995,96.70982232385235,-88.61944903501356,1.4979505696766332e-43,4471291.177478726,1"
"22.533781852589417,11.770819719511081,1.294404922195818,94.05671452879744,-94.28103083485396,1.7553117040477248e-166,5885409.85975554,1"
"18.762595855309158,9.759816903492204,2.01764289698199,90.75652601980686,-85.54203400609248,9.035247950225255e-22,4879908.451746102,1"
"15.835007166986689,14.937731027679316,2.843791605153285,95.98670257506964,-90.67258174337627,9.375138257818764e-12,7468865.443817794,1"
"22.771469159274368,12.2890213579075,2.7191351776222277,96.41701470936064,-91.29137672742073,8.005869687856262e-53,6144510.678953749,1"
"20.58404249735805,14.524913004343246,2.9375068848856065,98.16405927503135,-85.92899638550173,8.488050458603928e-08,7261840.087333912,1"
"19.242220092469765,13.349695494811858,2.300958130556342,92.88576852919364,-93.81713351246896,7.749099698688765e-93,6674847.747405929,1"
"24.06354385094736,14.02901011163371,2.3516297328321842,99.81428080480096,-94.60739202612892,3.992625582753962e-69,7014505.055816855,1"
"16.111974823061512,13.14419197214675,2.2500459978629843,94.3946573931395,-88.14997587699726,2.3521996657304186e-10,6572094.440185437,1"
"19.92625104290859,9.591591303759113,2.2456378457163946,92.95943754659494,-91.14997031894896,1.2428470295902388e-58,4795795.6518795565,1"
"15.113536447674191,7.517884533468844,1.2942406901351693,93.48449334001458,-87.35524191169894,9.191051382531607e-09,3758907.7182615823,1"
"19.686606419941263,8.703201754505223,2.0874779123278575,95.19586052967124,-94.31455388473245,2.446421298825032e-68,4351600.877252611,1"
"15.563032756818373,5.202362326399505,1.7721358669034515,99.36701564507128,-91.16242856464613,1.534993128459669e-06,2597191.4278177493,1"
"16.18817916268072,10.239931674646671,1.8850744315545869,97.35158797919401,-92.64674787953888,3.1343401637095056e-14,5119965.837163039,1"
"16.17526246777105,10.050578002704087,2.047201146118475,95.77109649463782,-87.60393467053403,2.4721689292754895e-07,5024046.818416004,1"
"21.492103021160638,10.252504648304882,1.2567923436045032,91.62810387979862,-92.72829889572628,2.4689832202039348e-160,5126252.324152441,1"
"22.460448792654233,14.740312249720638,1.7189754677042397,91.49353310890872,-90.42054665225645,4.750120321442623e-122,7370156.124860319,1"
"20.833687650971598,14.114540034548392,1.1268991217532072,95.02196913813565,-86.81122448863289,5.936732940570896e-18,7057270.017274196,1"
"24.62172548474542,6.61712778330108,2.959336260844798,97.2870870460165,-85.84609464535531,3.7043035253556517e-20,3308563.89165054,1"
"18.74870579523704,8.688825215558893,1.2370560576402523,97.5101217275511,-87.77394206334222,8.263833467195503e-09,4344376.706425166,1"
"17.857120862818608,9.23956179463262,1.517049477089909,92.25914383876258,-90.70771588467046,2.4058141370738582e-39,4619780.89731631,1"
"23.6859912818946,8.605329178516477,2.782585853406794,91.00099512847254,-89.28014125257266,4.360215457093068e-139,4302664.589258239,1"
"17.235958385194525,12.98495963603913,1.9654200924782836,93.84460989253789,-88.10310052847507,2.912745080596023e-14,6492479.817830713,1"
"24.632225394406113,10.24037669867587,1.2712744030412606,99.18172543244074,-86.25067373425883,7.193247900958593e-15,5120188.349300986,1"
"15.121544746898163,10.72099816971625,1.7684610760786978,95.45367252669382,-86.11426015239708,4.977718006877839e-05,5100194.440546549,1"
"24.698788267076388,13.530135589879254,1.2317359883827717,93.20099766831774,-85.69030508511653,9.528105686316771e-48,6765067.794939627,1"
"15.431599119505762,13.059281534153586,1.4004319941690035,93.23637668339121,-86.89288901092618,6.19622849934827e-09,6529600.308055602,1"
"23.91143113698071,6.322115228202997,1.10405969389969,91.32087045222185,-93.53202064058333,0.0,3161057.6141014984,1"
"20.277011090863,12.139145840836342,1.8764549890981999,94.73223736106158,-87.52360466613757,1.085443313482577e-19,6069572.920418171,1"
"24.929647961193005,9.354361289020355,2.6132722434505196,97.91362678514838,-86.85407626436782,2.673003570499701e-23,4677180.644510178,1"
"15.737965647353988,7.9464890306250044,2.171938357399791,99.68558691527342,-86.22128572323616,0.004682377609419949,36377.99352202727,0"
"20.538542844013207,5.5001882090218635,2.2126906109692235,95.01594999957976,-85.75183105382175,1.2030015059121766e-13,2750094.104179963,1"
"24.69302535619099,9.87249560345451,1.4011680601664807,91.67214915842689,-89.90840186481553,4.4249064307204726e-173,4936247.801727255,1"
"20.230978441701488,8.554366807245314,1.687787686504733,96.82950399802864,-88.4490730487569,2.5118716011666827e-15,4277183.403611735,1"
"21.293986381352624,7.515130396764008,2.690484207681664,97.56791342745295,-94.9044722338303,9.978114852645383e-66,3757565.198382004,1"
"21.957486889846173,11.946717295969576,1.175712368653029,90.71699749423102,-89.27216432307566,3.401222081024914e-100,5973358.647984788,1"
"19.545410647677734,12.694853873155871,2.715861307337067,98.50139129631229,-90.2680161892606,9.487111664517125e-14,6347426.935975412,1"
"21.275580800840636,7.447895190294248,1.9673800525295713,98.29322389995858,-85.37693955305201,8.207279557028568e-08,3723641.972886739,1"
"20.843143119231,5.494474366793472,2.6742948626502345,94.72541054039118,-85.98290701397273,3.9760919205731583e-16,2747237.183395516,1"
"24.01158010490989,13.48752700565235,1.6360128387888007,95.60422518615869,-87.02396070566614,1.5492754050638118e-32,6743763.502826175,1"
"15.454463803414578,5.099597412043034,1.6776859031660416,97.1340806371092,-94.43005815479734,1.967630562679918e-18,2549798.7060215166,1"
"17.8096318959223,14.37112493921472,2.5032097366462853,96.76748125062859,-90.97971157716667,7.186856108433748e-16,7185562.469602573,1"
"24.504114840765588,11.27619873982706,2.5699923467844403,90.1653597819321,-88.0395777780544,9.728917702967066e-153,5638099.36991353,1"
"23.902637838909165,8.218466352013202,1.4592893559802935,91.22435303848486,-94.70339256435719,0.0,4109233.176006601,1"
"19.55656752785713,7.464779095767362,2.945742649643811,91.62590555781246,-92.64186208247199,1.4855644706680912e-101,3732389.547883681,1"
"21.20132597801537,5.090056642644752,1.168980208489658,97.55675889072099,-86.12492809881871,3.662072644118885e-10,2545027.38931463,1"
"17.773811829811326,7.354714170108771,1.1370059262042618,94.4008356289238,-93.70219232700576,1.417161884337795e-46,3677357.0850543855,1"
"16.881211597237613,6.377283015171411,2.1910084305722055,95.45502626386825,-94.48626495661355,4.0970623800736646e-36,3188641.5075857057,1"
"19.63698404939982,11.121662207231456,2.4454815355432427,97.72687436895484,-89.1941424371533,3.436109633471536e-13,5560831.101704949,1"
"18.533522280260527,6.665455885938013,2.9217722584499475,93.40982269064091,-85.5353538457222,4.454375650290644e-12,3332727.9281239505,1"
"20.83656111850872,10.286298375366194,1.8098915615977231,97.48890227318773,-86.6537526009136,1.2613901684258578e-10,5143148.538931504,1"
"15.777346369649848,10.901164223444708,1.0505828179792662,94.42299274629559,-85.25227495279044,9.378794976458053e-06,5399700.955923903,1"
"24.743948076661667,7.980416983469145,2.2057926788928137,93.77180187774206,-87.4647684630375,5.91379513678136e-63,3990208.4917345727,1"
"24.86210744479603,5.3506494901871875,1.5793920411975437,93.3303726405474,-90.62630225915429,2.6763837314072426e-145,2675324.745093594,1"
"21.98161714019745,5.372538806141961,1.8658942423908045,99.64944815492383,-85.53383560410126,3.770875378972414e-07,2685256.635127878,1"
"20.360963663441204,5.263473321939176,1.9769389644998705,97.71973410708979,-90.73366721546688,5.409367514737444e-21,2631736.660969588,1"
"18.09527616286328,12.391246671365462,1.1290252214760677,90.20195940773529,-91.49905383655755,6.469451613802681e-78,6195623.335682731,1"
"23.137950197069486,8.180097048142981,1.9719635691282056,99.57415486518201,-90.51804082232566,2.2837728704373267e-24,4090048.5240714904,1"
"21.847311725538795,12.963001859676636,1.8526393336086295,97.75439629726674,-86.86026045617535,8.438759119363045e-13,6481500.924368706,1"
"16.62616939344891,9.317328238428491,2.4250885305731864,91.49174714454256,-85.82306450151111,8.228636645436587e-13,4658664.115380643,1"
"24.109271844938426,9.52998100829964,2.2913318224246892,90.76338125411317,-91.42317890040324,4.101358689496721e-263,4764990.50414982,1"
"23.22537242923169,10.128826025095737,1.370431436301122,93.08194093659453,-90.37752543467738,2.2088801654776244e-100,5064413.012547868,1"
"24.49799913291924,12.130314563751039,1.412277836420794,96.24181529346062,-86.01672676695617,2.23492075143387e-25,6065157.281875519,1"
"22.2571950838836,7.735028658297071,1.5020123575487465,96.16546689149467,-94.5295633547133,1.1230609030324695e-102,3867514.3291485356,1"
"21.1341519593579,6.215873495335269,1.3579008805943547,92.7585012514922,-87.16131305886148,2.741103342928223e-33,3107936.7476676344,1"
"19.18243036290619,10.560573351914615,2.3144263993369343,94.45674978657418,-90.45782241765662,7.670720327084167e-31,5280286.675957307,1"
"24.327284833540133,8.269776232427393,2.988860358400541,92.11890155713735,-91.23481648950329,1.5886263206398944e-194,4134888.1162136965,1"
"23.660638895004084,9.424913136680374,2.304216681031873,90.50578685166738,-90.53078708163162,1.479784443370605e-205,4712456.568340187,1"
"15.452186701061894,11.469467083373054,2.2133630923825827,95.16970467426879,-90.8130932449842,3.6211031439760987e-13,5734733.539609666,1"
"15.26366974497252,9.941257411412707,1.819855866702145,93.46991134252038,-87.43381381812193,3.5954990656332218e-09,4970610.83384731,1"
"18.764633668780498,11.202788171008429,1.6251605177195214,95.4288243229793,-85.72052477755844,6.9977810133029425e-09,5601354.888311999,1"
"23.105533307818327,10.442000021136279,2.8221475138129586,99.46507322470451,-90.08544174553421,1.3353090916335801e-22,5221000.010568139,1"
"24.872761293149445,12.397963719360991,2.9380037482843058,91.43370311695321,-86.67266214217489,1.482353998601711e-91,6198981.859680495,1"
"16.504168911035283,12.0593661771162,1.9935523511754556,90.01962018310955,-87.68055464287761,8.398097642628228e-25,6029683.0885581,1"
"20.94130715352135,10.341898918086192,1.580400991013115,90.76878213282126,-91.69319214443523,5.4345586566617604e-136,5170949.459043096,1"
"18.808908566310215,11.789030208597069,2.5402444153395356,94.62708296101628,-89.12686185473453,1.0525206195213725e-20,5894515.104298535,1"
"24.699143978146033,13.735596022726128,1.264913581733757,97.06932029802323,-88.33184324984306,1.6742043581371583e-36,6867798.011363064,1"
"23.421189231357086,9.322712877881685,2.531176475287363,95.80763603317189,-94.76500628109537,9.554655670850007e-153,4661356.438940843,1"
"23.38328704711138,9.127630727487936,2.637896748622677,94.94894607373747,-91.0404444877576,2.290860037759677e-79,4563815.363743968,1"
"19.6869315979497,12.6424562085238,1.2498078892543347,93.53963131092412,-85.07361824152544,1.680640765209372e-13,6321228.1031993795,1"
"19.14819502337665,10.82553837041994,2.9537229375931275,93.099741715315,-88.62743572929907,1.1762587780978357e-27,5412769.18520997,1"
"17.734070719307063,5.710067802225885,2.971024580776957,93.7628617510498,-91.65755930708224,5.879833663171121e-34,2855033.9011129425,1"
"15.563754966509272,13.921120156910813,2.8734389586547024,96.11634954009071,-92.49975960599272,1.2476656143747195e-15,6960560.078446906,1"
"23.64722376255053,5.307831022376401,1.9920696188125286,91.67753955865537,-92.90518397899244,1.5308843280037065e-269,2653915.5111882007,1"
"23.129010091300778,12.483963562097431,1.492148284553657,97.71362083054626,-90.98358591034793,3.7251236455507315e-40,6241981.781048715,1"
"24.997176732861305,12.587941427043129,2.164018561763826,95.7525324009311,-93.06734309392391,1.8550780701902777e-150,6293970.713521564,1"
"24.966368370739055,14.531110852819305,1.8398676769428715,92.69156377611428,-93.64813817946472,0.0,7265555.426409652,1"
"20.554317056026274,5.5413440840232076,1.4118972894343942,95.01152962811284,-91.35936715573041,7.759359603324782e-45,2770672.0420116037,1"
"22.689874151805107,10.96856860784491,1.8473528192356952,99.62778687685166,-88.93000307354207,8.964092987980488e-16,5484284.303917584,1"
"24.447657298824282,9.27840570627053,2.327779671355181,90.20491529145194,-93.53600817913872,0.0,4639202.8531352645,1"
"23.496473906774114,8.306329548595421,1.1418266215719821,91.99522640901229,-94.5565672613714,0.0,4153164.7742977105,1"
"17.473481017431975,5.90318560299073,1.666836002892033,94.48380239903278,-94.65367181936308,8.55808292262621e-53,2951592.801495365,1"
"19.505441353100935,10.626541196713092,1.0355897800256504,96.38439721779828,-92.32615747564031,1.1972358835929034e-32,5313270.598356546,1"
"16.29159415151495,9.790407256746136,2.4989910109233513,92.12228266285486,-93.09867709483699,1.3521879876276485e-48,4895203.628373068,1"
"24.540510272587223,6.045544581510242,2.2813825352334014,99.31403948376196,-89.60744639709847,1.312385757385283e-28,3022772.290755121,1"
"21.0617463445088,11.124895070970833,1.1253442694039317,96.42572012424642,-90.44279812949101,3.735553050005253e-30,5562447.535485417,1"
"17.286428055034627,12.379531202529385,2.9294751192039357,98.7743194895643,-91.75233385660981,3.5137791920753525e-11,6189765.383770065,1"
"21.717006844058567,12.672783010536483,1.0452431142542014,93.29317930250319,-86.66457165849039,3.237050569767798e-30,6336391.505268241,1"
"21.18128240457896,14.053731882624273,2.1799212929521774,98.2895393430663,-89.95053007003473,8.705393674822736e-19,7026865.941312137,1"
"18.581627180328404,9.094707418887772,2.552734923598112,93.78219216899446,-94.084700079159,1.5002556622689512e-69,4547353.709443886,1"
"16.135575921996292,14.53072768622137,2.575792626089446,92.52751772461205,-92.04235645926305,4.0707161454512174e-34,7265363.843110685,1"
"21.715731955927996,13.654294050826861,1.0685702711864076,99.11655339163794,-85.26660733803408,3.7732878404574337e-07,6824571.43179561,1"
"20.203077009037933,7.96501571023939,2.8128302652808785,90.92218475678854,-85.23022679241986,1.0657228552215353e-26,3982507.855119695,1"
"22.723183917356394,6.592830373494585,2.836903343854244,99.42888796056404,-92.45328364452881,7.638771566187488e-35,3296415.1867472925,1"
"20.201635011119933,9.353893961280134,2.122780746308745,94.58515205867606,-93.32763871205086,1.7332243868302453e-70,4676946.980640067,1"
"23.521815003185402,9.018987079559666,1.9641663977742922,99.92625473485862,-90.04311853782755,3.4445960528348177e-22,4509493.5397798335,1"
"20.519068387744856,10.757193053312044,1.0897349261251996,95.39594653735028,-90.18535081833153,1.1020759063890105e-31,5378596.526656022,1"
"20.609379715353864,10.83386232327748,2.1239082850197373,97.57488172082303,-90.89862312730983,1.3013151981748863e-23,5416931.1616387395,1"
"23.766536026583452,12.499869843799752,1.8187581635404615,90.07071016338004,-89.70642772506046,1.0094404707025477e-192,6249934.921899877,1"
"19.03482866212397,10.098899482056101,2.5456128148173125,94.96666819960166,-92.678046214818,2.50488101654623e-43,5049449.741028051,1"
"16.340152284506406,6.048226409407656,1.8077671337721757,97.37453471618116,-93.85070658456313,1.0980272516591475e-18,3024113.204703828,1"
"15.28782676313339,13.582913355531062,2.3671616666494195,97.8282701995845,-89.29538541523564,6.71791226967102e-06,6745985.023189581,1"
"22.55137255673619,8.097645831851871,1.2028162924750616,91.58048582601597,-85.67402003217624,2.241208806788779e-42,4048822.9159259354,1"
"21.20309551353465,14.71297460306592,1.2659045415319339,94.18970950382779,-93.62250723379702,5.154203966572427e-103,7356487.30153296,1"
"22.040797680992235,6.178601086797702,1.2794203812983167,94.19071958119339,-87.95185275768537,2.947528383411919e-35,3089300.543398851,1"
"17.129641615089106,14.582511722325032,1.091050999599487,91.03640808499055,-90.62103312619615,5.0262625497001915e-43,7291255.861162516,1"
"16.363714755867697,5.91011806882517,2.0826577185396076,94.43045507691467,-92.06023410271196,6.466546207895683e-24,2955059.034412585,1"
"15.14544665667882,7.310361379470595,2.587935452087272,98.07092958696005,-86.46890781607574,0.0013171625411554494,978352.5102953924,0"
"18.50587558806597,5.465799420865416,2.220822407387332,93.00180737618987,-90.43508305462818,2.5243995729345095e-36,2732899.710432708,1"
"20.89917686854633,12.05113146638995,2.1499097711057127,94.32574521893883,-89.1668798593201,8.668392277120151e-35,6025565.733194975,1"
"18.92244045099732,13.502987365717917,2.361247856805473,99.60958685062143,-90.5694371306007,2.1959186712299233e-10,6751492.200285794,1"
"19.37474922023729,9.340710818159804,1.6792906461440296,90.31708075891562,-94.18750418330447,5.8307046083004705e-186,4670355.409079902,1"
"24.041586944937485,14.285220750424298,1.7239081432964578,95.91521767895355,-89.05095313099814,1.2364283072342481e-47,7142610.375212149,1"
"18.482554670233004,10.902990717555996,1.6285401964418451,97.43436091777629,-90.81159024961879,2.350888862857873e-15,5451495.358765288,1"
"20.139894891598107,11.300071354465231,2.424217865707151,97.60882434031178,-94.1324339393237,1.504564231343198e-42,5650035.677232616,1"
"22.83653012741143,13.4541920170077,1.3232806713415486,97.15938024884045,-89.04188265581026,6.514448227029697e-28,6727096.00850385,1"
"18.9654278232127,7.968002050518389,1.0260505606258488,97.26451443468436,-94.90129067960773,5.5602902308357554e-42,3984001.0252591944,1"
"21.220867002278734,8.542657213276257,2.1923928934449846,90.5901266567305,-92.91479611745407,4.165642638500077e-199,4271328.606638129,1"
"23.62363708746745,14.059519191946443,2.884762729468411,95.34136619136333,-87.18930463094787,8.046807015690036e-33,7029759.595973222,1"
"24.495206236576422,14.009634960387638,2.2188158339926094,97.82969071657256,-94.62072575141265,2.728663455093374e-119,7004817.480193819,1"
"16.47073480929038,14.764827762008709,2.56584330588179,90.9406504903733,-88.53317901944861,2.8473553022857504e-24,7382413.881004355,1"
"24.265876251614944,14.018383164416711,2.3455814189320603,90.12049922386868,-85.50293053792676,1.6367449168526523e-82,7009191.582208356,1"
"19.921162930795383,6.273720360333609,1.9948733070460325,98.14561831599659,-93.28807541826993,4.686561439584269e-30,3136860.1801668047,1"
"17.582443882989583,13.237242861369873,2.436784803567692,97.12294387566489,-90.82888139790425,1.1017846397676069e-13,6618621.429956,1"
"19.591357562382612,9.098384781095941,2.6482082477104436,94.12206416914442,-89.24502302629001,6.951094419741183e-28,4549192.39054797,1"
"24.80032575285477,14.908013559459379,1.449463288343396,99.40396432574173,-90.49584161266156,5.90335346754965e-36,7454006.7797296895,1"
"19.926180939928695,9.722809643288011,1.672260960966291,97.66598094651471,-88.79622313818233,4.581930513466696e-13,4861404.819416563,1"
"18.28751610287508,10.538360825022206,1.4474514650065677,99.67860941606577,-90.95902474833002,8.848635753510898e-10,5269175.750007073,1"
"21.334008543167258,10.297749152567985,1.904345911180882,99.29315259547468,-93.5149587097808,2.0034936052581497e-33,5148874.576283992,1"
"17.401456187781932,8.217370298582779,2.7701291018333354,94.81293602979306,-94.10955640175544,7.140280355127877e-43,4108685.1492913896,1"
"15.75863328108664,5.7502208889291815,1.6904142016706647,97.54708978643566,-87.55556843822856,5.117517638952419e-05,2731673.9863580787,1"
"16.288797219106492,13.956512304019185,1.7489337782611067,96.69191388807639,-92.61376050478096,1.7087936184940417e-16,6978256.152008043,1"
"16.280458389577724,13.026758125262868,2.7207344693438635,98.11445210092492,-86.52549687233277,0.0002990689400762674,4829508.529142756,0"
"16.519026935122945,6.395267805596693,2.0307486614893504,97.87688402250993,-87.56972756178159,2.1656209051924606e-05,3129128.9884788855,1"
"16.3882717264941,12.76768271350073,2.0708979992948686,91.53231970033227,-94.50546815657638,2.231928675833951e-77,6383841.356750364,1"
"21.408747448032145,11.2584666605061,2.7216024066644255,92.33735531808546,-92.98788882936265,4.387390494133556e-142,5629233.33025305,1"
"16.818800843991447,9.091437879176222,1.9810534740509465,92.65731577177567,-92.08007343440462,8.477984196108721e-39,4545718.939588111,1"
"18.45667283323863,7.5402114909556275,2.3631150692587903,98.18498559217011,-89.0551775117396,2.4149561749326465e-09,3770096.6408488383,1"
"23.967884099060118,13.597287835022325,1.1712893317481214,98.10741703929189,-86.90172999684862,1.7742652581291587e-18,6798643.917511162,1"
"19.739616402628723,12.00188259294053,1.3572634262537706,94.95335346939441,-94.39666744841577,2.380949030558745e-74,6000941.296470265,1"
"21.67557738521027,10.477399094691368,1.8087524014324912,95.80832259251922,-92.50391048120188,4.849925387092656e-62,5238699.547345684,1"
"16.7231987120163,11.09568533898464,1.9896781356397497,98.269221529684,-91.2379023762028,5.168016051964228e-10,5547839.802359084,1"
"16.922890188086708,5.91066182082181,2.931467402472459,93.12593600677744,-93.16622845411834,1.925222646172969e-45,2955330.910410905,1"
"15.40868616266479,9.739197609111919,2.94130326609558,90.50178776916363,-89.54707902493651,2.2452110410349856e-26,4869598.804555959,1"
"16.689350630721645,6.93700292785702,2.702394174957523,94.82596438279167,-90.21997520641689,4.531438763139015e-16,3468501.4639269696,1"
"17.785903390319586,7.083836790088254,1.631197670571149,99.13717143848672,-91.8350435794884,1.1404637812743392e-11,3541918.35464977,1"
"16.770104842767466,11.613039622868667,2.9280565816648796,97.90468260960073,-89.83113113079644,2.615970700391243e-08,5806367.916562417,1"
"15.887025337570556,14.112561518342881,2.378681729352425,93.66617303108485,-91.44178435648887,2.660163795864389e-22,7056280.75917144,1"
"16.206358711006008,9.037566104783465,1.7858802556348008,90.64771360482837,-91.5680593253271,4.1699859845809986e-47,4518783.052391733,1"
